City_ID,City,Lat,Lng,Max Temp,Humidity,Pressure,Cloudiness,Wind Speed,Country,Date
578,khovd,48.0056,91.6419,65.23,25.0,1010.0,56.0,3.58,MN,1718945683.0
579,basciftlik,40.5469,37.1692,60.33,76.0,1017.0,54.0,5.55,TR,1718945728.0
580,rabo de peixe,37.8,-25.5833,63.99,99.0,1028.0,40.0,3.44,PT,1718945729.0
581,lata,40.1629,-8.3327,57.92,87.0,1022.0,100.0,2.89,PT,1718945730.0
582,bonthe,7.5264,-12.505,78.35,82.0,1013.0,100.0,1.9,SL,1718945731.0
583,belyy yar,53.6039,91.3903,67.89,56.0,1010.0,0.0,2.24,RU,1718945732.0
584,sarzedo,-20.0353,-44.1447,63.57,67.0,1020.0,0.0,3.36,BR,1718945733.0
585,chiredzi,-21.05,31.6667,55.17,90.0,1029.0,6.0,1.83,ZW,1718945734.0
586,metlili chaamba,32.2667,3.6333,83.34,20.0,1013.0,0.0,6.91,DZ,1718945736.0
587,port hueneme,34.1478,-119.1951,68.56,83.0,1008.0,0.0,8.05,US,1718945451.0
588,luanda,-8.8368,13.2343,73.4,78.0,1012.0,75.0,2.3,AO,1718945738.0
589,shanga,11.2106,4.5788,76.55,86.0,1012.0,99.0,7.63,NG,1718945739.0
590,sandakan,5.8402,118.1179,89.28,66.0,1008.0,40.0,4.61,MY,1718945740.0
591,cadale,2.7603,46.3222,79.7,78.0,1016.0,77.0,19.24,SO,1718945741.0
592,norman gardens,-23.3224,150.5393,77.52,47.0,1017.0,2.0,5.75,AU,1718945742.0
593,barra de santo antonio,-9.4047,-35.5072,74.48,82.0,1014.0,9.0,9.71,BR,1718945743.0
594,radhanpur,23.8333,71.6,90.48,54.0,1001.0,100.0,14.18,IN,1718945744.0
595,naukot,24.8587,69.4024,93.49,52.0,999.0,18.0,19.01,PK,1718945746.0
596,undurkhaan,47.3194,110.6556,68.67,63.0,989.0,85.0,19.6,MN,1718945747.0
597,puerto colombia,10.9878,-74.9547,80.69,77.0,1010.0,100.0,4.52,CO,1718945748.0
